ip_hash,user_agent,group,platform,age,gender,education,map_comfort,colorblind,robot_duration,robot_state,map1_q1_duration,map1_q1_state,map1_q1_date,map1_q2_duration,map1_q2_state,map1_q2_date,map1_difficulty,map1_difficulty_explain,map2_q1_duration,map2_q1_state,map2_q1_date,map2_q2_duration,map2_q2_state,map2_q2_date,map2_difficulty,map2_difficulty_explain,map_pref,map_pref_explain,prime_panel_participant
a863ac19583e23d3cd7c70f10c5528f765bcad67593d51baf90daa3ff96034c5,"Mozilla/5.0 (X11; CrOS armv7l 12371.89.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36",c,desktop,67,female,some_college,4,no,2062,West Virginia,14270,Maine,Mon Aug 29 2022 16:55:47 GMT-0400 (Eastern Daylight Time),15091,Maine,Mon Aug 29 2022 16:56:05 GMT-0400 (Eastern Daylight Time),2,Not that difficult,6717,Oregon,Mon Aug 29 2022 16:56:30 GMT-0400 (Eastern Daylight Time),27012,Washington,Mon Aug 29 2022 16:57:23 GMT-0400 (Eastern Daylight Time),3,It was a little more difficult to see the different color combinations,univariate,It's easier for me to differentiate,630d2728-67f5-4921-1e5f-850ab783c650
a899e7106a83e4c584adddf79a5b6037ab5a101dae84db74466e9676d927f565,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",g,desktop,48,male,college,4,no,3184,West Virginia,11549,Florida,Tue Aug 30 2022 13:54:25 GMT-0400 (Eastern Daylight Time),7702,West Virginia,Tue Aug 30 2022 13:54:40 GMT-0400 (Eastern Daylight Time),3,The colors are confusing,7940,Tennessee,Tue Aug 30 2022 13:55:05 GMT-0400 (Eastern Daylight Time),4296,New York,Tue Aug 30 2022 13:55:15 GMT-0400 (Eastern Daylight Time),4,The colors were different enough that it was obvious,univariate,The jumbling of colors on the second one was hard for my eyes,630e4e45-38aa-43a0-d811-316c93a32d7d
a91add3b1d321e3398a37183204d04c8028378e1348998d442ee693a896b9672,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",c,desktop,69,male,graduate,4,no,2408,West Virginia,9827,Tennessee,Mon Aug 29 2022 13:56:12 GMT-0700 (Pacific Daylight Time),8208,Tennessee,Mon Aug 29 2022 13:56:30 GMT-0700 (Pacific Daylight Time),1,Tennessee seemed to have the highest number,27186,Florida,Mon Aug 29 2022 13:57:21 GMT-0700 (Pacific Daylight Time),17189,Nebraska,Mon Aug 29 2022 13:57:41 GMT-0700 (Pacific Daylight Time),1,Nebraska seemed to be the state,bivariate,seemed easier to answer correctly with both things shown in one map,630d2754-dbf9-3b05-e3e5-43dc3ff74ae9
a936da6933f5ae75e1d9cc07e70bcc9633c57ff08abfd943fbddd6d3917b6de7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",h,desktop,33,female,graduate,5,no,1333,West Virginia,1033,Illinois,Tue Aug 30 2022 13:13:33 GMT-0400 (EDT),707,Arkansas,Tue Aug 30 2022 13:13:35 GMT-0400 (EDT),1,Good,1821,Arizona,Tue Aug 30 2022 13:13:45 GMT-0400 (EDT),753,Wyoming,Tue Aug 30 2022 13:13:47 GMT-0400 (EDT),1,Nice,univariate,compare,630e44f3-444f-4fa4-bee0-75753b9286ac
a93adc65b7ad725e45c6f83bc76d8a29c751524132133245a695c1e1ad16000a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",g,desktop,24,female,some_college,3,no,5520,West Virginia,13597,Washington,Tue Aug 30 2022 11:27:02 GMT-0600 (Mountain Daylight Time),7625,Wyoming,Tue Aug 30 2022 11:27:11 GMT-0600 (Mountain Daylight Time),3,the colors blend,8264,Wyoming,Tue Aug 30 2022 11:27:32 GMT-0600 (Mountain Daylight Time),8043,Nebraska,Tue Aug 30 2022 11:27:42 GMT-0600 (Mountain Daylight Time),3,the colors are a bit confusing,bivariate,you can see the two together,630e4195-9e76-97f4-5a35-a209d50f53f7
a96af144c44833dcaebb6e0d17887949421d2929cda26f14921c6f886581690e,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:103.0) Gecko/20100101 Firefox/103.0,c,desktop,62,female,college,4,no,2661,West Virginia,5209,Tennessee,Mon Aug 29 2022 16:56:21 GMT-0400 (Eastern Daylight Time),1728,Tennessee,Mon Aug 29 2022 16:56:29 GMT-0400 (Eastern Daylight Time),3,the state was colored very red,6863,New York,Mon Aug 29 2022 16:56:59 GMT-0400 (Eastern Daylight Time),1842,New Hampshire,Mon Aug 29 2022 16:57:09 GMT-0400 (Eastern Daylight Time),3,a lot of green,univariate,easier to see,630d2788-4b68-18b1-901d-bffc0b517a32
ac5aa05d3f1632cef9110dbd71ae36a37dbc196f9beaf931ea95c3897ec8f69f,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,a,desktop,50,male,pre_high_school,3,no,9860,West Virginia,16089,Nebraska,Tue Aug 30 2022 12:28:36 GMT-0500 (Central Daylight Time),10306,Georgia,Tue Aug 30 2022 12:28:48 GMT-0500 (Central Daylight Time),1,it seemed like the best areas,10666,Wyoming,Tue Aug 30 2022 12:29:22 GMT-0500 (Central Daylight Time),9738,Wyoming,Tue Aug 30 2022 12:29:34 GMT-0500 (Central Daylight Time),2,it seemed like the best answer,univariate,i just think it is better,630e473b-385e-1c06-0304-15a3ed0f706f
ad3aa420ae9d43d2699d817e9f4e6a62838460c4ff4975718e179947b8171760,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.63",c,desktop,60,female,college,3,no,2239,West Virginia,12345,Wyoming,Mon Aug 29 2022 15:56:04 GMT-0500 (Central Daylight Time),9616,Arizona,Mon Aug 29 2022 15:56:25 GMT-0500 (Central Daylight Time),3,"It was easy to see the colors 
",35847,Tennessee,Mon Aug 29 2022 15:57:28 GMT-0500 (Central Daylight Time),5489,Nebraska,Mon Aug 29 2022 15:57:39 GMT-0500 (Central Daylight Time),4,"Hard to see the different colors they blended 
together",univariate,It was easier to read,630d2773-c664-ee12-3ac8-99eb1da501d0
ad4427c6f239825dd27c1a155bdd241c164e801175d69832de81e82bef03c7bd,"Mozilla/5.0 (X11; CrOS x86_64 14909.124.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",a,desktop,55,male,college,5,no,5390,West Virginia,4947,Nebraska,Tue Aug 30 2022 14:13:24 GMT-0700 (Pacific Daylight Time),20294,Nebraska,Tue Aug 30 2022 14:13:49 GMT-0700 (Pacific Daylight Time),3,it was okay,3920,Wyoming,Tue Aug 30 2022 14:14:06 GMT-0700 (Pacific Daylight Time),4216,Wyoming,Tue Aug 30 2022 14:14:13 GMT-0700 (Pacific Daylight Time),1,it was easy,univariate,easier to find whatyou are looking for,630e7d0c-16f1-8491-c6bd-45f0f45e1f87
ad8eb9ab2aa969a1e3c169b02b9f51f27c4685b6e5fe73c3c2e2f95eb37348ac,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",d,desktop,49,female,some_college,3,no,8338,West Virginia,11455,New York,Tue Aug 30 2022 13:01:03 GMT-0700 (Pacific Daylight Time),38161,New York,Tue Aug 30 2022 13:01:47 GMT-0700 (Pacific Daylight Time),1,The instructions were clear,19758,Wyoming,Tue Aug 30 2022 13:02:28 GMT-0700 (Pacific Daylight Time),21753,Kentucky,Tue Aug 30 2022 13:02:51 GMT-0700 (Pacific Daylight Time),3,Too many colors and some states bigger then others,univariate,More clear,630e6c17-8170-8bc3-70c3-03c5e466765e
add459182c7923704ee750a1ef79fed12b386d474eb9657d1d17907efd3d4f6e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",e,desktop,33,female,some_college,1,no,1725,West Virginia,13525,Nebraska,Tue Aug 30 2022 10:17:44 GMT-0700 (Mountain Standard Time),7502,Nebraska,Tue Aug 30 2022 10:18:01 GMT-0700 (Mountain Standard Time),3,"There were a lot of colors cluttered together, so I had uncertainty if I was selecting the right area.",11632,Tennessee,Tue Aug 30 2022 10:19:20 GMT-0700 (Mountain Standard Time),20065,West Virginia,Tue Aug 30 2022 10:20:30 GMT-0700 (Mountain Standard Time),4,"It was difficult looking at two separate maps to determine the correct answer, especially with all the cluster of colors.",bivariate,Juggling the data on two separate maps was more confusing to me.,630e4574-7180-5ad1-3967-77bd8f9b2d5f
ae9195b7706cba9b348cfd104a872c8cbd3df0695de7341142f95887ac35d0a5,"Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",e,desktop,50,female,high_school,5,no,3209,West Virginia,12024,Kentucky,Tue Aug 30 2022 12:15:57 GMT-0500 (Central Daylight Time),6283,Nebraska,Tue Aug 30 2022 12:16:05 GMT-0500 (Central Daylight Time),1,Just look squares by squares,9585,Wyoming,Tue Aug 30 2022 12:16:50 GMT-0500 (Central Daylight Time),5089,Maine,Tue Aug 30 2022 12:16:57 GMT-0500 (Central Daylight Time),1,bright color,bivariate,Because I can see the difference of each us state in one map clearly and quickly.,630e43c1-b8de-4e4f-3fb5-fa9094efac66
af2cb37d1cfd1a02642723fb75fcce22e0b9548ad90559f76e3e05cd172838b5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",h,desktop,62,female,some_college,2,no,3157,West Virginia,10599,Wyoming,Tue Aug 30 2022 15:38:14 GMT-0400 (Eastern Daylight Time),9689,Tennessee,Tue Aug 30 2022 15:38:27 GMT-0400 (Eastern Daylight Time),2,The key made it easy to find the color that corresponded with a high rate of participation.,11060,Wyoming,Tue Aug 30 2022 15:39:21 GMT-0400 (Eastern Daylight Time),42649,Oregon,Tue Aug 30 2022 15:40:13 GMT-0400 (Eastern Daylight Time),3,It was necessary to compare the two maps.,bivariate,Comparing the two maps was difficult and confusing.,630e6664-bc38-3ab5-21ae-990371d083e0
b007081a46ada9e7cfe44ab0ca0ea5ebcf471a40cfa0c6cd52afece6adef3956,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,d,desktop,76,male,other,4,no,5922,West Virginia,7180,Tennessee,Tue Aug 30 2022 10:48:04 GMT-0700 (Mountain Standard Time),19111,Colorado,Tue Aug 30 2022 10:48:34 GMT-0700 (Mountain Standard Time),3,no certain answer,26216,Wyoming,Tue Aug 30 2022 10:49:33 GMT-0700 (Mountain Standard Time),2534,Wyoming,Tue Aug 30 2022 10:49:41 GMT-0700 (Mountain Standard Time),3,just red the map,bivariate,easier to figure out,630e4a63-3c21-eeba-9c42-8a1b36ffb9f0
b054c774ef7cd2285ef81315ebdded8275de859e6a0530d588e4bd7b46ab81c0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.63",h,desktop,56,male,graduate,5,no,10843,West Virginia,6086,Kentucky,Tue Aug 30 2022 12:54:36 GMT-0500 (Central Daylight Time),7552,Colorado,Tue Aug 30 2022 12:54:46 GMT-0500 (Central Daylight Time),1,because show the black color,2367,Nevada,Tue Aug 30 2022 12:55:16 GMT-0500 (Central Daylight Time),8616,Colorado,Tue Aug 30 2022 12:55:26 GMT-0500 (Central Daylight Time),1,Color is very clear.,bivariate,easy to show the different,630e4cc7-6a58-e08d-cc9f-0c7ebe843246
b8f9ff83151b21f7171e5f2782a1bb6d27b15ccabe8f57c31e8d68065c048779,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36",e,desktop,45,male,college,5,no,3496,West Virginia,5833,Nebraska,Tue Aug 30 2022 12:13:11 GMT-0500 (Central Daylight Time),5839,Nebraska,Tue Aug 30 2022 12:13:19 GMT-0500 (Central Daylight Time),1,it is not difficult,4985,Colorado,Tue Aug 30 2022 12:13:38 GMT-0500 (Central Daylight Time),2920,Virginia,Tue Aug 30 2022 12:13:42 GMT-0500 (Central Daylight Time),1,it is not difficult,bivariate,it is the best map for the viewing,630e44c5-7b84-9c10-3e40-c92659fb390e
b947af129a65fe4d9c734f787b49c9c4325b78d4865ca73ea79ac355fbf8a97c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",g,desktop,63,female,high_school,3,no,3097,West Virginia,24010,Maine,Tue Aug 30 2022 11:58:19 GMT-0500 (Central Daylight Time),4363,Nebraska,Tue Aug 30 2022 11:58:37 GMT-0500 (Central Daylight Time),2,It was fairly easy to do.,9547,New Mexico,Tue Aug 30 2022 11:59:15 GMT-0500 (Central Daylight Time),10428,Wyoming,Tue Aug 30 2022 11:59:30 GMT-0500 (Central Daylight Time),3,It made me stop and think.,bivariate,It is much easier to do one map instead of two.,630e40b6-657e-b0a9-878c-a01fec6fbc9b
b95c023345b93e29ab24e9fe5297284aed76c8000fc3c30c7f953d27e7a359a4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",g,desktop,33,female,some_college,3,no,3877,West Virginia,13406,Washington,Tue Aug 30 2022 13:50:27 GMT-0600 (Mountain Daylight Time),39868,Tennessee,Tue Aug 30 2022 13:51:13 GMT-0600 (Mountain Daylight Time),3,Took me a moment to read the chart.,11777,Tennessee,Tue Aug 30 2022 13:51:46 GMT-0600 (Mountain Daylight Time),27128,Wyoming,Tue Aug 30 2022 13:52:15 GMT-0600 (Mountain Daylight Time),3,It was not too hard but need to compare maps,univariate,Easier on the eyes. with the two colors combined it seemed more tricky to read,630e693a-731b-dd8d-9929-cf702e10bf94
bb033f6fc9e571e4bf71c8371961b1182b4d15adcef368b3daeaf1f50b03bbd6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",d,desktop,48,male,college,3,no,3385,West Virginia,4377,Wyoming,Tue Aug 30 2022 15:51:02 GMT-0400 (Eastern Daylight Time),3266,Wyoming,Tue Aug 30 2022 15:51:08 GMT-0400 (Eastern Daylight Time),1,easy,6298,Wyoming,Tue Aug 30 2022 15:51:20 GMT-0400 (Eastern Daylight Time),3546,Wyoming,Tue Aug 30 2022 15:51:27 GMT-0400 (Eastern Daylight Time),1,easy,univariate,just easier,630e6830-8794-c2b9-2756-217d30321c2b
bb48135647d237d50b8fb547bcb340635a47a49569456ad3fec9b31543374006,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",a,desktop,49,female,college,5,no,7098,West Virginia,5160,Nebraska,Tue Aug 30 2022 13:10:31 GMT-0400 (EDT),8977,Georgia,Tue Aug 30 2022 13:10:42 GMT-0400 (EDT),1,easy,4518,Florida,Tue Aug 30 2022 13:10:56 GMT-0400 (EDT),7411,Missouri,Tue Aug 30 2022 13:11:08 GMT-0400 (EDT),1,easy,bivariate,easy,630e4404-4eb6-ad66-5d1e-ae72c697d8a9
bb5102ea023f532d4385df72fac32727ba54e03f5c2404b9faa4bd6fa72abd54,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",d,desktop,58,male,graduate,5,no,3087,West Virginia,7648,Tennessee,Tue Aug 30 2022 11:58:05 GMT-0500 (Central Daylight Time),7840,New York,Tue Aug 30 2022 11:58:21 GMT-0500 (Central Daylight Time),2,was easy to find,20452,New York,Tue Aug 30 2022 11:59:00 GMT-0500 (Central Daylight Time),29664,Florida,Tue Aug 30 2022 11:59:35 GMT-0500 (Central Daylight Time),3,hard to find,univariate,was easier,630e4130-5832-f78c-99d6-08fb79566a40
bda5138bfe00527c7db45d99d850968861599e0c089f8db849ef2cfc9924e0f3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",c,desktop,78,female,graduate,4,no,15083,West Virginia,7301,Tennessee,Tue Aug 30 2022 13:49:52 GMT-0400 (Eastern Daylight Time),3199,Arizona,Tue Aug 30 2022 13:50:01 GMT-0400 (Eastern Daylight Time),2,easy to see state borders,4864,Tennessee,Tue Aug 30 2022 13:50:43 GMT-0400 (Eastern Daylight Time),5574,Wyoming,Tue Aug 30 2022 13:50:55 GMT-0400 (Eastern Daylight Time),4,difficult to see,univariate,easier to see each statistic,630e4c10-8d5b-7eb1-a5b9-405e3328a323
c0ecbc3e2b28017935d6216ba7c7590b8d56145b2f71a37ddf3c2b52c51d35c7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",a,desktop,56,male,graduate,5,no,15851,West Virginia,21814,Maine,Tue Aug 30 2022 13:09:19 GMT-0400 (Eastern Daylight Time),26070,Nebraska,Tue Aug 30 2022 13:09:48 GMT-0400 (Eastern Daylight Time),2,"Low contrast, very hard to see.",34204,Wyoming,Tue Aug 30 2022 13:10:44 GMT-0400 (Eastern Daylight Time),22120,Wyoming,Tue Aug 30 2022 13:11:08 GMT-0400 (Eastern Daylight Time),4,"Low contrast, small picture, very hard to see",univariate,Easier to see when 2 colors don't interfere with each other,630e435e-f17a-fb23-4dcf-e95a21c181ad
c0f0e9c99b0d1827274dc0a0fa836afd84d45d0408758ca40c7c36d0f1bb55a2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",a,desktop,73,female,college,3,no,1950,West Virginia,32127,Nebraska,Tue Aug 30 2022 12:22:49 GMT-0500 (Central Daylight Time),2935,Nebraska,Tue Aug 30 2022 12:23:00 GMT-0500 (Central Daylight Time),1,just had to click on the state with no marks,6919,Wyoming,Tue Aug 30 2022 12:23:37 GMT-0500 (Central Daylight Time),3363,Wyoming,Tue Aug 30 2022 12:23:44 GMT-0500 (Central Daylight Time),1,the state had outline around it,univariate,no specific reason,630e46b1-e766-e690-40d6-2439f16bc325
c10bbf42962cae9d591e3d5af057761bae9944f2b16296eeebfaa1ca9e5c28db,"Mozilla/5.0 (X11; CrOS x86_64 14909.124.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",e,desktop,59,female,some_college,4,no,54922,West Virginia,29635,Nebraska,Tue Aug 30 2022 12:50:12 GMT-0700 (Pacific Daylight Time),59826,Arizona,Tue Aug 30 2022 12:51:28 GMT-0700 (Pacific Daylight Time),3,not realy sure if i uderstude question right.,32695,Tennessee,Tue Aug 30 2022 12:52:47 GMT-0700 (Pacific Daylight Time),31322,New York,Tue Aug 30 2022 12:53:37 GMT-0700 (Pacific Daylight Time),3,not sure had to compare both maps,bivariate,can see both in one map,630e688f-0189-067f-0648-581f727e0610
c1708e8fb21c4e5a82b7bcf288a646e7c55cdae83a2f23b2c6fc9c1a35c5e6a0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",a,desktop,69,male,graduate,5,no,6045,West Virginia,15192,Georgia,Tue Aug 30 2022 10:25:29 GMT-0700 (PDT),5515,Georgia,Tue Aug 30 2022 10:25:39 GMT-0700 (PDT),1,Easy response,3832,New Hampshire,Tue Aug 30 2022 10:26:00 GMT-0700 (PDT),4311,Massachusetts,Tue Aug 30 2022 10:26:08 GMT-0700 (PDT),1,Easy response,bivariate,Easier to focus,630e4761-0bfc-62b3-4a50-4146036d4164
c3ee409b1f493e57ee94b7668aa52f04eb6b985fae4cc5a793f420c008bcd9fb,"Mozilla/5.0 (X11; CrOS x86_64 14909.124.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",b,desktop,61,male,some_college,3,no,6895,West Virginia,2421,Kentucky,Tue Aug 30 2022 13:33:21 GMT-0500 (Central Daylight Time),1487,Nevada,Tue Aug 30 2022 13:33:27 GMT-0500 (Central Daylight Time),3,time ok,3358,Wyoming,Tue Aug 30 2022 13:33:52 GMT-0500 (Central Daylight Time),2426,Iowa,Tue Aug 30 2022 13:33:57 GMT-0500 (Central Daylight Time),4,bben hasty,bivariate,best have,630e5770-8533-2da5-d992-cb8761ff7114
c44167ff13e726dd05d5f537ae69fe70b7338a316d794825f36ebebc9d6d858f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",e,desktop,68,female,high_school,3,no,4002,West Virginia,12037,Nebraska,Tue Aug 30 2022 14:39:08 GMT-0500 (Central Daylight Time),9146,Nebraska,Tue Aug 30 2022 14:39:23 GMT-0500 (Central Daylight Time),2,The color was highlighted.,10722,Wyoming,Tue Aug 30 2022 14:40:08 GMT-0500 (Central Daylight Time),17966,Arizona,Tue Aug 30 2022 14:40:37 GMT-0500 (Central Daylight Time),2,The color was obvious.,bivariate,It had different and brighter color shades.,630e66a6-3cb0-88e6-ffa8-f24bba381055
c4b5ac81a8fcc28fc4f859ac409209ae6eadf712b61ae91f85dc265c72d21e88,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",c,desktop,71,male,college,5,no,2488,West Virginia,12049,Tennessee,Mon Aug 29 2022 16:56:42 GMT-0400 (Eastern Daylight Time),7577,Arizona,Mon Aug 29 2022 16:57:09 GMT-0400 (Eastern Daylight Time),5,Too much detail to make an accurate assessment,4577,Maine,Mon Aug 29 2022 16:58:13 GMT-0400 (Eastern Daylight Time),18426,California,Mon Aug 29 2022 16:58:45 GMT-0400 (Eastern Daylight Time),5,Really need more time and a larger map to properly assess the details,univariate,Two different questions are better answered by two separate maps. the single map makes it very difficult to properly analyze the data.,630d276b-b677-69c5-723d-6a6159a8130d
c4fdb4ba1dd4e6b4a3672cb195b0eee6efda33f1457da43a0c99b58c48105fc7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",h,desktop,86,male,college,5,no,15112,West Virginia,46625,Utah,Tue Aug 30 2022 13:24:39 GMT-0400 (Eastern Daylight Time),6826,Utah,Tue Aug 30 2022 13:25:00 GMT-0400 (Eastern Daylight Time),1,My opinion.,22142,Wyoming,Tue Aug 30 2022 13:25:45 GMT-0400 (Eastern Daylight Time),28804,Arizona,Tue Aug 30 2022 13:26:22 GMT-0400 (Eastern Daylight Time),1,My opinion.,bivariate,A combination of both.,630e4689-162a-9c07-e516-e7182c0ddad8
c7f06021b07bd2b8b62446adde623415a2b90e9f73c908e3106889bfb5a4d083,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",h,desktop,39,male,graduate,5,no,4363,West Virginia,19770,Kentucky,Tue Aug 30 2022 12:39:29 GMT-0500 (Central Daylight Time),2248,Kentucky,Tue Aug 30 2022 12:39:34 GMT-0500 (Central Daylight Time),1,pretty easy kentucky had the most dark red squares as far as i could tell with tennessee a close 2nd,7632,Tennessee,Tue Aug 30 2022 12:40:12 GMT-0500 (Central Daylight Time),31320,Florida,Tue Aug 30 2022 12:40:46 GMT-0500 (Central Daylight Time),3,its hard to tell when they arent overlaid,bivariate,the one map view really only works if you are trying to combine the two if you want each separate the two map view would be better,630e4a36-1aa4-4c50-df2a-c352d2d42b98
c8f30a5c7d939d75be250e4386df9bd9ffdccc536a9e5e27e3319382339df1ae,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",g,desktop,56,female,college,5,no,5781,West Virginia,11173,Wyoming,Tue Aug 30 2022 12:38:23 GMT-0700 (Pacific Daylight Time),44308,Nevada,Tue Aug 30 2022 12:39:16 GMT-0700 (Pacific Daylight Time),3,this was a little more difficult as it took more time to find the two variables and I'm not quite sure it was accurate because it was hard to distinguish between colors as the map was very compact.,7541,Wyoming,Tue Aug 30 2022 12:41:04 GMT-0700 (Pacific Daylight Time),9093,Maine,Tue Aug 30 2022 12:41:21 GMT-0700 (Pacific Daylight Time),5,"I was only allowed to choose one variable from one map before the survey advanced to the next question, so my answer is incomplete.",univariate,Because the maps are so compacted it's difficult to distinguish the different colors and amount of different colors with accuracy.,630e66a8-fdd8-206b-79f3-8d731b90da70
